Date,Open,High,Low,Close,Volume,EMA_{FAST},EMA_{SLOW},SMA_20,SMA_50,signal,position,ret,strategy_ret,equity
2023-03-17,154.14438228182223,154.7962009363973,152.36670189187112,153.07777404785156,98944600,149.19658173251494,145.86925773822531,148.5308692932129,144.06529830932618,1,1.0,-0.005454182074926872,-0.005454182074926872,0.8553349835838445
2023-03-20,153.14692183341302,155.86281797805782,152.23831786199295,155.44801330566406,73641400,149.79195661077145,146.2462335498585,148.770361328125,144.7086315917969,1,1.0,0.015483888974447524,0.015483888974447524,0.8685788955056176
2023-03-21,155.36900288355957,157.4231944974596,154.59866219140062,157.3046875,73938300,150.50745527206942,146.68138269288744,149.3036636352539,145.29837768554688,1,1.0,0.011944020092975238,0.011944020092975238,0.878953219285871
2023-03-22,157.32445173541882,160.12922799549253,155.85292447362312,155.8726806640625,75701800,151.01842942995765,147.04301088207305,149.74413299560547,145.8490313720703,1,1.0,-0.009103395828159888,-0.009103395828159888,0.8709517602162763
2023-03-23,156.86026408901787,159.5465330865828,155.72451682640147,156.95901489257812,67622100,151.58419978560443,147.4331020613797,150.2147232055664,146.4099725341797,1,1.0,0.006969368999670378,0.006969368999670378,0.8770217444141359
2023-03-24,156.88991856429575,158.35156031348998,155.89244937558198,158.26268005371094,59196500,152.22024584235382,147.8590800689507,150.88332824707032,146.94255493164061,1,1.0,0.008305767986789725,0.008305767986789725,0.8843060835426093
2023-03-27,157.95651005912973,158.77621864094067,155.9121738846932,156.3170928955078,52390300,152.61042192807943,148.1917337302581,151.39490356445313,147.43780334472658,1,1.0,-0.01229340459508732,-0.01229340459508732,0.873434951071723
2023-03-28,156.01093927220384,156.52449472162644,154.04561279409856,155.6949005126953,45992200,152.9041819131027,148.48679956408714,151.90055389404296,147.89398376464842,1,1.0,-0.0039803221214483875,-0.0039803221214483875,0.869958398614326
2023-03-29,157.39356766192319,159.0527409732352,157.37382654206215,158.77621459960938,51305700,153.4634233277257,148.89139158923848,152.66396789550782,148.38851837158202,1,1.0,0.019790719392654754,0.019790719392654754,0.8871755011645854
2023-03-30,159.5268031814781,160.45514829132492,159.27003296644855,160.3465118408203,49501700,154.11895578594792,149.34177301247385,153.47626876831055,148.9288558959961,1,1.0,0.009890003015696092,0.009890003015696092,0.8959496695465549
2023-03-31,160.42554178297098,162.95379214697,159.90211565618498,162.8550262451172,68749800,154.9509627476915,149.87302028884014,154.1611686706543,149.51818023681642,1,1.0,0.01564433410804189,0.01564433410804189,0.9099662055209309
2023-04-03,162.23285183902058,164.2277904757052,162.18346888731705,164.10928344726562,56976200,155.8231840050989,150.43263680514372,154.7705192565918,150.08131256103516,1,1.0,0.007701679408166573,0.007701679408166573,0.9169744735081189
2023-04-04,164.53393008377392,164.77094409936112,163.06240276891677,163.57595825195312,46278300,156.5615436397726,150.94924230212564,155.46332015991212,150.56988006591797,1,1.0,-0.003249817341892669,-0.003249817341892669,0.9139944739620393
2023-04-05,162.69699871298138,163.00315186770885,159.79345641920935,161.72914123535156,51511700,157.05369590184796,151.37291410063966,156.00106811523438,150.99350646972655,1,1.0,-0.01129027172658803,-0.01129027172658803,0.9036752279944079
2023-04-06,160.4156704955434,162.91430939588983,159.99101023263674,162.61802673339844,45390100,157.5836322787965,151.8148315848835,156.69584732055665,151.44812438964843,1,1.0,0.00549613688205608,0.00549613688205608,0.9086419507443885
2023-04-10,159.41813321597525,160.02056884765625,158.09475496590747,160.02056884765625,47716900,157.81572151833893,152.13727904692522,157.36395645141602,151.80937652587892,1,1.0,-0.01597275491480754,-0.01597275491480754,0.8941284355598357
2023-04-11,160.33665872023656,160.34652928242556,158.51946561689908,158.80587768554688,47644200,157.91002212131872,152.3993032032747,157.87405319213866,152.10748291015625,1,1.0,-0.007590843919982548,-0.007590843919982548,0.8873412461610828
2023-04-12,159.22065338009935,160.05023261805474,157.7985089324277,158.1145477294922,50133100,157.929500753589,152.62385075493768,158.24489822387696,152.44954711914062,1,1.0,-0.00435330206998763,-0.00435330206998763,0.8834783816773844
2023-04-13,159.62556544083142,163.74384976611952,159.4181631056541,163.50682067871094,68445600,158.46067415184487,153.05140281037606,158.86560440063477,152.87401641845702,1,1.0,0.03410358519599366,0.03410358519599366,0.9136081619357377
2023-04-14,162.5488571823505,164.2574136863755,161.7884170766324,163.1611785888672,49386500,158.90834129602777,153.44855083787786,159.32779998779296,153.26909057617186,1,1.0,-0.0021139307119361073,-0.0021139307119361073,0.9116768575835462
2023-04-17,163.04264500551295,163.33892759169828,161.99579292794192,163.180908203125,41516200,159.31525247522146,153.8308465753464,159.83295669555665,153.5582583618164,1,1.0,0.00012092100846805565,0.00012092100846805565,0.9117870984685622
2023-04-18,164.04012619342146,165.33387789076258,163.5956947875371,164.40553283691406,49923000,159.8000411298022,154.24620266220882,160.28083267211915,153.79934204101562,1,1.0,0.007504705343744478,0.007504705343744478,0.9186297919787965
2023-04-19,163.74385542338587,166.07458878664085,163.48707013576512,165.55116271972656,47720200,160.34776704529685,154.6902148715412,160.69315643310546,154.11796783447267,1,1.0,0.006968317081815778,0.006968317081815778,0.9250310956501072
2023-04-20,164.03026014199096,165.78818457608216,163.50683405035483,164.58331298828125,52456400,160.7511524063752,155.07875158045204,161.1286880493164,154.35964904785158,1,1.0,-0.005846227326617215,-0.005846227326617215,0.9196231535807469
2023-04-21,163.00315275355902,164.38578477260316,162.45009994594136,162.97352600097656,58337300,160.96280705018154,155.38878917124634,161.42941360473634,154.62297515869142,1,1.0,-0.009780985435742906,-0.009780985435742906,0.9106283329092016
2023-04-24,162.95375377005053,163.5463189024918,161.85751882372426,163.2796630859375,41949600,161.18346002082274,155.69865636967398,161.68026275634764,154.9131317138672,1,1.0,0.0018784467175307906,0.0018784467175307906,0.9123388997120455
2023-04-25,163.14141715156464,164.24752277490956,161.69951654722522,161.73902893066406,48714100,161.2363713487924,155.9358434605901,161.95135955810548,155.16516693115236,1,1.0,-0.009435554472344565,-0.009435554472344565,0.9037304763265736
2023-04-26,161.0378252295865,163.23029532612622,160.78105501874768,161.72914123535156,45498800,161.28330181676532,156.163317010521,162.2530715942383,155.36090881347656,1,1.0,-6.113363841664388e-05,-6.113363841664388e-05,0.9036752279944077
2023-04-27,163.14141866066578,166.46962119212645,163.14141866066578,166.3214874267578,64902300,161.76312904164178,156.56215741980222,162.6303352355957,155.66133666992187,1,1.0,0.028395292006920148,0.028395292006920148,0.929335349972729
2023-04-28,166.40048449959994,167.74361912541863,165.79804878354395,167.57571411132812,55275900,162.3167085970615,156.99456240855753,162.9917953491211,155.94477752685546,1,1.0,0.007540978041833846,0.007540978041833846,0.9363434474403733
2023-05-01,167.18067853080987,168.33616700655767,166.548616072207,167.48683166503906,52472900,162.80910129029982,157.4064823183084,163.2233856201172,156.25843841552734,1,1.0,-0.0005304017157881091,-0.0005304017157881091,0.935846809269284
2023-05-02,167.98062504743248,168.237410301642,165.46224586153255,166.44984436035156,48425700,163.15583873834748,157.76150353001904,163.34041366577148,156.57427185058594,1,1.0,-0.006191455736421103,-0.006191455736421103,0.9300525551736223
2023-05-03,167.39796271242133,168.80035091617836,165.08698560494395,165.37338256835938,65136000,163.3670333958812,158.06031553036175,163.4302848815918,156.9489666748047,1,1.0,-0.006467184130624526,-0.006467184130624526,0.9240377340481567
2023-05-04,162.84513031273676,164.96846124572582,162.27232132426357,163.7339630126953,81235400,163.40197907472944,158.28303131243223,163.530525970459,157.28238006591798,1,1.0,-0.009913442720967391,-0.009913442720967391,0.9148773388996578
2023-05-05,168.8595738460577,172.13840783799864,168.64230098781798,171.41746520996094,113453200,164.16535872753525,158.7985960182594,163.97049789428712,157.75978515625,1,1.0,0.04692674663148466,0.04692674663148466,0.957809555981089
2023-05-08,170.34097301845657,171.6939931151052,169.9755664215469,171.34832763671875,55962800,164.84945102152884,159.29119112568532,164.53688583374023,158.28894012451173,1,1.0,-0.00040332864073977515,-0.00040332864073977515,0.9574232439547875
2023-05-09,170.90392591816433,171.38783954566773,169.47191108630196,169.63980102539062,45326900,165.3056748416349,159.69737449896706,165.0785820007324,158.7600244140625,1,1.0,-0.009971072580004514,-0.009971072580004514,0.947876707299531
2023-05-10,170.87431142683658,171.87178057282452,169.76819076413835,171.40760803222656,53724500,165.88681134774896,160.1569858667787,165.74323501586915,159.27653869628907,1,1.0,0.010420944826334377,0.010420944826334377,0.9577544781684669
2023-05-11,171.69402651016821,172.4248398461332,170.0348529885771,171.5952606201172,49514700,166.43047319317665,160.60590839004092,166.14765701293945,159.83828521728515,1,1.0,0.0010947739720825744,0.0010947739720825744,0.9588030028428113
2023-05-12,171.70403494878815,172.13918180226995,169.11295243629542,170.66563415527344,45533100,166.83382186292187,161.00071393229382,166.52287979125975,160.36958801269532,1,1.0,-0.0054175532674051174,-0.0054175532674051174,0.9536086365019624
2023-05-15,171.2491410598665,171.29859231583094,169.57778820493917,170.17117309570312,37266700,167.15166484224102,161.3606082159216,166.87239303588868,160.78987091064454,1,1.0,-0.0028972502989116355,-0.0028972502989116355,0.9508457935948124
2023-05-16,170.09205410424096,171.2293575393998,169.90414838581887,170.17117309570312,42110300,167.43923706075998,161.70636834259162,167.16067504882812,161.15484893798828,1,1.0,0.0,0.0,0.9508457935948124
2023-05-17,169.81512066054435,171.02164360752573,168.53934785672587,170.7843017578125,57951600,167.757814654868,162.06261101047068,167.4223320007324,161.5761361694336,1,1.0,0.003603011314757598,0.003603011314757598,0.9542717017477241
2023-05-18,171.09087517456516,173.30616130301183,170.6755118549318,173.11825561523438,65496700,168.26833284724225,162.49645269411266,167.84907913208008,162.01901763916015,1,1.0,0.013666091282392268,0.013666091282392268,0.9673128659320124
2023-05-19,174.44344233699894,174.44344233699894,173.00944687294344,173.22702026367188,55809500,168.74058879641188,162.917526889402,168.36175384521485,162.50910919189454,1,1.0,0.000628267931946036,0.000628267931946036,0.9679205975858363
2023-05-22,172.06006024351018,172.78201528070161,171.5359102025042,172.2776336669922,43570900,169.0774502157217,163.28481418420512,168.81165237426757,163.021494140625,1,1.0,-0.0054805918570590695,-0.0054805918570590695,0.9626158198404275
2023-05-23,171.2194449613945,171.46668610985583,169.3898544266195,169.66676330566406,50747300,169.13357527236857,163.53523362054653,169.2080390930176,163.4427505493164,1,1.0,-0.015155016386949383,-0.015155016386949383,0.9480273613164092
2023-05-24,169.20194113871563,170.51726580029353,168.6382391925545,169.94366455078125,45143500,169.21072663279185,163.78668638003356,169.61876525878907,163.8276708984375,1,1.0,0.0016320299846726005,0.0016320299846726005,0.9495745703963676
2023-05-25,170.50739236656926,171.98093998050487,169.79533663873903,171.08099365234375,56058300,169.38884730252056,164.07289265181996,169.85674057006835,164.2274368286133,1,1.0,0.006692388942940886,0.006692388942940886,0.9559294927517861
2023-05-26,171.4073332194312,173.8302932098977,171.19964403606525,173.49403381347656,54835000,169.77981744880415,164.442541514875,170.15265655517578,164.61897216796876,1,1.0,0.014104665337848044,0.014104665337848044,0.9694125583336288
2023-05-30,175.00716998790764,177.01476677794446,174.6214744245607,175.34341430664062,55964400,170.3096838191392,164.87024054815083,170.54548568725585,165.06428497314454,1,1.0,0.01065962011784416,0.01065962011784416,0.9797461279429327
2023-05-31,175.3731100748192,177.37082297149757,174.80939295881248,175.2939910888672,99625300,170.78437975195797,165.27921152377886,170.98769302368163,165.4612045288086,1,1.0,-0.0002818652640527164,-0.0002818652640527164,0.9794699715418754
2023-06-01,175.73899077622127,178.13228308457525,174.97748387661747,178.1026153564453,68901800,171.48135457457929,165.78232229206031,171.62415466308593,165.8771630859375,1,1.0,0.01602236477207164,0.01602236477207164,0.99516339670921
2023-06-02,179.03225923715402,179.77398268262323,177.2817876805341,178.95314025878906,61996900,172.1929532140771,166.29905407828508,172.38511352539064,166.33877227783202,1,1.0,0.004775476770184195,0.004775476770184195,0.9999157763927323
2023-06-05,180.61461168229852,182.90900173212887,176.07525265044882,177.5982666015625,121946500,172.70774496716854,166.74234930236693,172.69415359497071,166.75155731201173,1,1.0,-0.007571108588914632,-0.007571108588914632,0.9923453054698941
2023-06-06,177.98396853821802,178.1323071989488,175.47198988688834,177.23236083984375,64848400,173.1386607660069,167.15389075144486,172.98835525512695,167.13095092773438,1,1.0,-0.0020603002986490093,-0.0020603002986490093,0.9903007761406715
2023-06-07,176.4708650826228,179.2103015517758,175.36322943750844,175.8577117919922,61944600,173.39761800736028,167.49535134874967,173.29925079345702,167.52176330566405,1,1.0,-0.007756196675017812,-0.007756196675017812,0.9826198085535016
2023-06-08,175.93678298136524,178.84434109966037,175.50165126625262,178.57733154296875,50214900,173.89092405972073,167.93010307210005,173.65773696899413,167.97941192626953,1,1.0,0.01546488762570375,0.01546488762570375,0.9978159134715721
2023-06-09,179.4970927690662,180.21903277362324,178.636698310342,178.9630584716797,48900000,174.37398448110346,168.3629251122181,174.02612686157227,168.38314880371092,1,1.0,0.0021599993984573462,0.0021599993984573462,0.9999711952444418
2023-06-12,179.26961514651788,181.86069753893617,178.97292275194738,181.7617950439453,54274900,175.07758548866477,168.88855432224634,174.58093490600587,168.81145446777344,1,1.0,0.015638627302005492,0.015638627302005492,1.0156093720796107
2023-06-13,180.78272761470595,182.11782073883157,180.4266997635254,181.28709411621094,54929100,175.66896726391553,169.3749345574715,175.13673095703126,169.1800958251953,1,1.0,-0.0026116650510609185,-0.0026116650510609185,1.0129569405770205
2023-06-14,181.3464426387383,182.35519080481038,180.0113494184458,181.9200439453125,57462900,176.2643079013309,169.86705807733367,175.72417449951172,169.53631103515625,1,1.0,0.0034914224434301477,0.0034914224434301477,1.0164936011735795
2023-06-15,181.9299404833556,184.46168752877136,181.75191900244837,183.95730590820312,65433200,176.99697437939162,170.41978779583735,176.38282470703126,169.94393798828125,1,1.0,0.011198666835761317,0.011198666835761317,1.0278769743538057
2023-06-16,184.66935702206612,184.92649747799743,182.2365125370702,182.87933349609375,101256200,177.55719905801382,170.90854269233876,176.87087860107422,170.3669418334961,1,1.0,-0.005859905410048216,-0.005859905410048216,1.0218537125109257
2023-06-20,182.37496829785866,184.0463209118931,182.37496829785866,182.9683380126953,49799100,178.07254562582634,171.38161092748712,177.3579444885254,170.77394805908204,1,1.0,0.0004866843885531491,0.0004866843885531491,1.02235103276019
2023-06-21,182.85954567430247,183.36392727035516,180.57503989811684,181.929931640625,49515700,178.4399157229253,171.79538408335787,177.84055938720704,171.2121353149414,1,1.0,-0.005675333685319139,-0.005675333685319139,1.016548849505745
2023-06-22,181.7123518491607,184.98582209518955,181.64311708726814,184.93637084960938,51245300,179.0586257356784,172.3108527723899,178.6040397644043,171.73474517822265,1,1.0,0.016525258828344658,0.016525258828344658,1.0333475823554834
2023-06-23,183.50236866585945,185.49018190726844,182.96831937745645,184.61988830566406,53117000,179.58826979049556,172.793682328354,179.33785095214844,172.2648519897461,1,1.0,-0.0017113050423308573,-0.0017113050423308573,1.0315792094273182
2023-06-26,184.76826151663462,185.97479955864205,183.18591209060443,183.22547912597656,48088700,179.9346706799043,173.2028719652121,179.94507522583007,172.6592251586914,1,1.0,-0.007552865471237125,-0.007552865471237125,1.0237878304355885
2023-06-27,183.83862880561904,186.31104030447904,183.62105538648717,185.98468017578125,50730800,180.5108620609385,173.70423655680534,180.56960754394532,173.11569519042968,1,1.0,0.01505904671646463,0.01505904671646463,1.039205099201866
2023-06-28,185.85613462923874,187.80439635628744,185.52978954760695,187.1615753173828,51216800,181.14426332392895,174.23209389669844,181.16051559448243,173.59530853271485,1,1.0,0.006327914430851234,0.006327914430851234,1.0457811001457196
2023-06-29,186.99343619982474,187.97251662731944,186.85498175364998,187.497802734375,46347300,181.7493623158079,174.7524300649254,181.7707061767578,174.05715393066407,1,1.0,0.001796455369762917,0.001796455369762917,1.047659799218673
2023-06-30,189.51529419368583,192.3338342950544,189.14936702429083,191.8294677734375,85213200,182.7093723599772,175.42225670278617,182.45704879760743,174.5827200317383,1,1.0,0.023102484273904267,0.023102484273904267,1.071863343254524
2023-07-03,191.6415766685233,191.7404791738125,189.64386376682972,190.33615112304688,31458200,183.43573224257514,176.00723184211756,183.0261993408203,175.0977767944336,1,1.0,-0.007784605085566554,-0.007784605085566554,1.0635193104215923
2023-07-05,189.45595434700246,190.8503829545932,188.51642591121868,189.21859741210938,46920300,183.98648130661527,176.52542379185172,183.60721588134766,175.62267822265625,1,1.0,-0.005871473728682464,-0.005871473728682464,1.0572748847305053
2023-07-06,187.74500665795966,189.90095699553675,187.11207001663792,189.69326782226562,45094300,184.5299847845418,177.041904810411,184.23026123046876,176.1509503173828,1,1.0,0.0025085822252579604,0.0025085822252579604,1.059927145713552
2023-07-07,189.29768426566355,190.5437740089799,188.14059769892702,188.5757293701172,46815000,184.9152937928493,177.4942915850313,184.866162109375,176.68768432617188,1,1.0,-0.005891292110564161,-0.005891292110564161,1.053682805282237
2023-07-10,187.17143117099337,187.89338618022617,184.97592859390042,186.5286102294922,59922200,185.06894297734829,177.84863874270124,185.26372604370118,177.1836737060547,1,1.0,-0.010855687248103485,-0.010855687248103485,1.0422443542893887
2023-07-11,187.07252375168784,187.21097817460068,184.5407771096242,186.0044403076172,46638100,185.1580379612132,178.1685262710146,185.61579513549805,177.57733276367188,1,1.0,-0.002810131492590351,-0.002810131492590351,1.0393155106064256
2023-07-12,187.58679348705417,189.584506155405,186.39015480100775,187.67581176757812,60750200,185.39782594284435,178.5414194292613,185.9114959716797,177.97933471679687,1,1.0,0.008985653553199136,0.008985653553199136,1.048654439717201
2023-07-13,188.39776494849258,189.08015296828228,187.68570919657313,188.43731689453125,41342300,185.6873012716557,178.92955227550007,186.2690071105957,178.39834442138672,1,1.0,0.004057556057869505,0.004057556057869505,1.0529094138916872
2023-07-14,188.13073248396137,189.07024584013215,187.53736277551775,188.58566284179688,41616200,185.96333570697564,179.30827806158348,186.60228805541993,178.84106079101562,1,1.0,0.0007872429395110458,0.0007872429395110458,1.0537383093937183
2023-07-17,189.78231082986184,192.17561856911308,189.6933076328095,191.84925842285156,50520200,186.52389977527997,179.8001495730511,186.99688568115235,179.37057830810548,1,1.0,0.017305639950967455,0.017305639950967455,1.071973925178627
2023-07-18,191.21632100425936,192.185502135392,190.296576033276,191.5921173095703,48288200,187.006587159596,180.26264143658096,187.43252487182616,179.92774139404298,1,1.0,-0.0013403289405189422,-0.0013403289405189422,1.0705371275032285
2023-07-19,190.96909205897046,196.04247077365844,190.52404586593127,192.947021484375,80507300,187.5723428096788,180.76013192959914,187.93145904541015,180.35833251953125,1,1.0,0.007071815865030917,0.007071815865030917,1.0781077689456104
2023-07-20,192.9370956401489,194.3018715848771,190.3756810082794,190.9987335205078,59581200,187.89866573457383,181.16169521487745,188.3848991394043,180.75134063720702,1,1.0,-0.010097528061737693,-0.010097528061737693,1.0672215454951046
2023-07-21,191.95803606721273,192.8184304455329,189.11969738642375,189.82186889648438,71951700,188.0818279404976,181.50135009369623,188.62917404174806,181.1549819946289,1,1.0,-0.006161635746642635,-0.006161635746642635,1.0606457150707949
2023-07-24,191.27566036710277,192.7591073714878,190.12845772868155,190.62294006347656,45377800,188.32383861890943,181.85910021042096,188.92932662963867,181.5392886352539,1,1.0,0.004220120535369132,0.004220120535369132,1.0651217678337164
2023-07-25,191.19652904765346,192.29428036369316,190.79104993758423,191.4833221435547,37283200,188.62474181176978,182.23656194311866,189.34221878051758,181.93704986572266,1,1.0,0.004513528538546474,0.004513528538546474,1.069929225329861
2023-07-26,191.53277997466063,193.4810415222525,191.18665140498055,192.35362243652344,47471900,188.97987329988106,182.63335109000056,189.6606658935547,182.37080963134767,1,1.0,0.004545044880286175,0.004545044880286175,1.0747921016777149
2023-07-27,193.85681092926026,195.02378170806344,190.4251031652346,191.08770751953125,47460200,189.18061941605845,182.96492794063974,189.85697250366212,182.7891403198242,1,1.0,-0.006581185739873097,-0.006581185739873097,1.0677186952248252
2023-07-28,192.52172755154825,194.46010471349214,191.9975775461535,193.66893005371094,48291400,189.60807757206427,183.3847334329035,190.1655288696289,183.25909545898438,1,1.0,0.013508051185949999,0.013508051185949999,1.082141494012118
2023-07-31,193.8963936498011,194.32165626732748,193.10521896564188,194.28208923339844,38824100,190.05322153984707,183.81212053276738,190.28815994262695,183.7290512084961,1,1.0,0.003166017282779654,0.003166017282779654,1.0855675726845733
2023-08-01,194.074422779809,194.55900578654655,193.12501010327395,193.4513702392578,35175100,190.3768547493389,184.19016416106362,190.4439208984375,184.13571350097655,1,1.0,-0.004275839308803486,-0.004275839308803486,1.080925860184926
2023-08-02,192.887632465541,193.02608689409655,189.73284833699685,190.4547882080078,50389300,190.38427698349832,184.43585682008828,190.50573043823243,184.4802688598633,1,1.0,-0.015490104968209129,-0.015490104968209129,1.0641822051478098
2023-08-03,189.45592808861255,190.24708758113138,188.58563453836183,189.06033325195312,61235200,190.25818710429584,184.61722382164285,190.4740837097168,184.8159228515625,1,1.0,-0.00732171120072711,-0.00732171120072711,1.0563905703767646
2023-08-04,183.47271804853088,185.312192820491,179.91243942847825,179.98167419433594,115956800,189.27947158900753,184.43542313033538,190.04438095092775,185.02222106933593,1,1.0,-0.04801990402459744,-0.04801990402459744,1.0056627965747826
2023-08-07,180.12014578481444,181.10911048560996,175.39289572224425,176.8763427734375,97576100,188.0982212255609,184.13896599650556,189.561767578125,185.16087463378906,1,1.0,-0.017253597816550115,-0.017253597816550115,0.9883114951436143
2023-08-08,177.7070549630004,178.2806562533865,175.6203390114105,177.8158416748047,67823000,187.11894698258746,183.89098216542635,189.15233764648437,185.29557159423828,1,1.0,0.005311614242107021,0.005311614242107021,0.9935610245568571
2023-08-09,178.87402014653773,178.93335560733482,175.05661623443876,176.22360229492188,60378500,186.08129510752926,183.59027943150872,188.57972717285156,185.35016296386718,1,1.0,-0.008954429284173449,-0.008954429284173449,0.9846642526229519
2023-08-10,177.49932752598426,178.7553165480653,175.64008470247452,176.00599670410156,54686900,185.12174287859588,183.29283645979274,187.9581611633301,185.3634146118164,1,1.0,-0.0012348265952261128,-0.0012348265952261128,0.9834483630164446
2023-08-11,175.60001780962375,176.88739582771854,174.83748251539495,176.06544494628906,52036700,184.2592383135854,183.00939092064704,187.3321502685547,185.37884368896485,1,1.0,0.00033776259502937833,0.00033776259502937833,0.9837805350876144
2023-08-14,176.2437010263368,177.94701832041608,175.5900993670502,177.71925354003906,43675600,183.63638262084783,182.80192159822084,186.62565002441406,185.37117645263672,1,1.0,0.009393146930418483,0.009393146930418483,0.9930213302009782
2023-08-15,177.14489684716207,177.73906787465035,175.3326457472995,175.728759765625,43622600,182.88327568223454,182.5245260612615,185.8324821472168,185.30668884277344,1,1.0,-0.011200214578695689,-0.011200214578695689,0.9818992782215054
2023-08-16,175.4118501481314,176.80816171418965,174.78795629022963,174.85728454589844,46964900,182.11889557399311,182.22383259156874,184.92799530029296,185.25186920166016,0,1.0,-0.004959206568628138,-0.004959206568628138,0.977029836871218
2023-08-17,175.42176719468313,175.78817341312092,171.7972650350441,172.31222534179688,66062900,181.18492698042965,181.8351205846362,183.99366989135743,185.15346649169922,0,0.0,-0.014555065353502705,-0.0,0.977029836871218
2023-08-18,170.62872552076746,173.4015690710498,170.29202708322546,172.7974853515625,61172200,180.38612301575944,181.48068465804408,183.14245071411133,185.09226196289063,0,0.0,0.002816167040980755,0.0,0.977029836871218
2023-08-21,173.37183349440417,174.4215491084137,172.05473264129324,174.1343536376953,46311900,179.79071640831384,181.19257851724365,182.31802139282226,185.00340240478516,0,0.0,0.007736618871581946,0.0,0.977029836871218
2023-08-22,175.34251507159627,175.95649623435884,174.54037449165708,175.5108642578125,42038900,179.38311144159266,180.9697552491269,181.51939849853517,184.9343585205078,0,0.0,0.007904876845732378,0.0,0.977029836871218
2023-08-23,176.78837280424742,179.78898080878903,176.60021337314086,179.36314392089844,52722800,179.3812097729551,180.906747909997,180.8698745727539,184.88638549804688,0,0.0,0.021948952729371918,0.0,0.977029836871218
2023-08-24,178.91750900229638,179.3433458832632,174.30270712253693,174.66912841796875,54945800,178.93244012009313,180.6621242898042,180.04894561767577,184.75402618408202,0,0.0,-0.02617045732092993,-0.0,0.977029836871218
2023-08-25,175.6594223889941,177.41224254469248,174.1145567754665,176.8774871826172,51449600,178.73673031652157,180.5137006828049,179.2093734741211,184.65317504882813,0,0.0,0.012643097178363538,0.0,0.977029836871218
2023-08-28,178.34314839003864,178.83829845949455,176.81809282485807,178.4421844482422,43820700,178.7086783290661,180.43246135191865,178.4173782348633,184.5428726196289,0,0.0,0.008846220570792651,0.0,0.977029836871218
2023-08-29,177.9569059889832,183.10646293821267,177.75884901223952,182.3340301513672,53003900,179.0539499311935,180.50703567615628,177.86151123046875,184.5319665527344,0,0.0,0.021810121385584358,0.0,0.977029836871218
2023-08-30,183.14608368084174,186.0278602958339,182.94802670379437,185.8297882080078,60813900,179.69926786232455,180.71577913434123,177.63026123046876,184.58919555664062,0,0.0,0.019172274389693378,0.0,0.977029836871218
2023-08-31,186.01794540757814,187.28552817850573,185.6614368088311,186.0476531982422,60794500,180.3038759895598,180.92487999666633,177.4796272277832,184.67154998779296,0,0.0,0.0011723900260303122,0.0,0.977029836871218
2023-09-01,187.65196121049496,188.0777829772235,186.45369150574666,187.62225341796875,45766500,181.00086431608014,181.18753145885037,177.86165618896484,184.72526763916017,0,0.0,0.00846342424996216,0.0,0.977029836871218
2023-09-05,186.45368485534252,188.13719185182467,185.79018566129048,187.8599090576172,45280000,181.65410667242142,181.44920229175548,178.41083450317382,184.79006805419922,0,0.0,0.0012666708523056958,0.0,0.977029836871218
2023-09-06,186.57252563325392,187.01817274976997,179.70975345688714,181.1357879638672,81755800,181.60474298589216,181.43691112915224,178.57683181762695,184.74827423095704,0,0.0,-0.03579327344232719,-0.0,0.977029836871218
2023-09-07,173.48077306769622,176.48139642487362,171.85668142571674,175.8376922607422,112488800,181.05550005968436,181.21732697302073,178.55753631591796,184.54533447265624,0,0.0,-0.02924930386579294,-0.0,0.977029836871218
2023-09-08,176.6200091931817,178.49167556913386,176.06542850593996,176.45164489746094,65551300,180.61703766327994,181.0304318000607,178.57981872558594,184.33113586425782,0,0.0,0.0034915872065037767,0.0,0.977029836871218
2023-09-11,178.3233437087065,178.5511084974291,175.619813594627,177.62022399902344,58953100,180.33162683811136,180.8966942558652,178.65755767822264,184.13358428955078,0,0.0,0.006622659155382626,0.0,0.977029836871218
2023-09-12,177.7489644157226,178.38275585399316,173.12426491742679,174.58990478515625,90370200,179.7847961663991,180.64936224005737,178.5010902404785,183.78879302978515,0,0.0,-0.0170606654222204,-0.0,0.977029836871218
2023-09-13,174.79785006313273,175.58019553637163,172.2923922361182,172.52017211914062,84267900,179.09292720951478,180.33056187787224,178.3406608581543,183.43247344970703,0,0.0,-0.011854824415893694,-0.0,0.977029836871218
2023-09-14,172.31222690532334,174.39186327435525,171.89630265367322,174.0353546142578,60895800,178.6112536290125,180.08368461156803,178.29956436157227,183.12880859375,0,0.0,0.00878263959805703,0.0,0.977029836871218
2023-09-15,174.76813536061914,174.78794559113751,172.1339489112559,173.31239318847656,109259500,178.10660025372184,179.8181371644108,178.34957275390624,182.8011911010742,0,0.0,-0.004154106660590129,-0.0,0.977029836871218
2023-09-18,174.76811536866845,177.63999403417736,174.46112482925366,176.24366760253906,67257600,177.92917809646585,179.67795853649147,178.5218818664551,182.55454986572266,0,0.0,0.01691324180651499,0.0,0.977029836871218
2023-09-19,175.7980702206982,177.88760394386657,175.4118538031827,177.33303833007812,51826900,177.87240288061926,179.5859987692393,178.68181610107422,182.37063842773438,0,0.0,0.00618104889870863,0.0,0.977029836871218
2023-09-20,177.52118590379774,177.95692035427507,173.69862701203755,173.7877655029297,58436200,177.4833897970289,179.35861205479068,178.59566116333008,182.12630493164062,0,0.0,-0.01999217326074043,-0.0,0.977029836871218
