Price,Open,High,Low,Close,Volume,EMA_{FAST},EMA_{SLOW},SMA_20,SMA_50,signal,position,ret,strategy_ret,equity
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2022-07-25,151.40636601369852,152.41895206482627,149.70561686969222,150.36428833007812,53623900,145.1392354178468,144.71622921201924,143.54209594726564,140.92440948486328,1,1.0,-0.007398173256480511,-0.007398173256480511,0.910465872431713
2022-07-26,149.6859555702162,150.5019257638896,148.25064607355188,149.03712463378906,55138700,145.51046323826586,144.88627980440944,144.03069534301758,141.1021533203125,1,1.0,-0.00882632246677939,-0.00882632246677939,0.902429807046633
2022-07-27,150.0005248051165,154.67022256546406,149.5876270137746,154.13934326171875,78620700,146.33226188862523,145.2503869980546,144.9818374633789,141.29248046875,1,1.0,0.034234548207144666,0.034234548207144666,0.9333240837795352
2022-07-28,154.3261405347344,154.97498637932796,151.7995959592648,154.6898956298828,81378700,147.12822749134727,145.62178094307035,145.87251968383788,141.5246875,1,1.0,0.003571783533742323,0.003571783533742323,0.9366577153736241
2022-07-29,158.51413057382698,160.86372535437394,156.8035410889223,159.7626495361328,101786900,148.33150644401073,146.17807641249982,147.14022064208984,141.78560119628906,1,1.0,0.03279305274332378,0.03279305274332378,0.9673735812363125
2022-08-01,158.28803954354845,160.82442514561785,158.17007300418805,158.7795867919922,67829400,149.32656221106453,146.67375281721684,148.2501350402832,142.19240600585937,1,1.0,-0.0061532701604218865,-0.0061532701604218865,0.9614210702449106
2022-08-02,157.39340627106276,159.66435174491758,156.931350741657,157.30491638183594,59907000,150.08640580798075,147.09187650137872,149.15703887939452,142.6379443359375,1,1.0,-0.009287531476499744,-0.009287531476499744,0.952491841792841
2022-08-03,158.12087978749662,163.77367187577843,158.0324049028353,163.3214569091797,82507500,151.34688737937557,147.73011297066955,150.29791946411132,143.19909484863283,1,1.0,0.038247631833320694,0.038247631833320694,0.9889223990819751
2022-08-04,163.2034670413035,164.36352602829535,161.65017636428277,163.00685119628906,55474100,152.4573605336562,148.3308124696277,151.2544692993164,143.64541931152343,1,1.0,-0.0019262974923470733,-0.0019262974923470733,0.9870174403444977
2022-08-05,160.67368275667272,163.27265590146177,160.4669395991908,162.78042602539062,56697000,153.44050995637707,148.89892850643204,152.16578216552733,144.14128509521484,1,1.0,-0.001389053093392878,-0.001389053093392878,0.9856464207157545
2022-08-08,163.7845816314674,165.20220622926755,161.64830554399492,162.30789184570312,60276900,154.28502277238977,149.4260758284163,153.1601333618164,144.62455474853516,1,1.0,-0.0029028931255763446,-0.0029028931255763446,0.9827851944968098
2022-08-09,161.47112401818703,163.2431549194952,160.71308565619225,162.3571319580078,63135500,155.05379528590714,149.93438566385828,154.10828323364257,145.04471130371093,1,1.0,0.0003033747265444031,0.0003033747265444031,0.9830833466864421
2022-08-10,165.07423053223724,166.70843758837208,164.30635300401312,166.61000061035156,70170500,156.15438654135778,150.58982990462923,155.28726348876953,145.43470642089844,1,1.0,0.02619452931358568,0.02619452931358568,1.008834752228918
2022-08-11,167.4172371966445,168.33279265478845,165.57630211146738,165.87164306640625,57149200,157.07983975080674,151.19043602412162,156.2828453063965,145.82566436767578,1,1.0,-0.004431652009125764,-0.004431652009125764,1.004363947672327
2022-08-12,167.18100008673593,169.49447201390402,166.7675136783622,169.42556762695312,68039400,158.25562359607724,151.90705165492494,157.3725601196289,146.29025634765625,1,1.0,0.02142575123057089,0.02142575123057089,1.0258831997601083
2022-08-15,168.85456522976827,170.69550042466776,168.6872088503834,170.4986114501953,54091700,159.4216226528845,152.6376138310476,158.66830596923828,146.72715454101564,1,1.0,0.006333423215112655,0.006333423215112655,1.032380552233463
2022-08-16,170.0950104696573,171.0105661502061,168.99241999315592,170.34112548828125,56377100,160.46157547620646,153.33322440199194,159.76299896240235,147.27553192138672,1,1.0,-0.0009236788533029117,-0.0009236788533029117,1.0314269641488039
2022-08-17,170.0851412165275,173.4126054655057,169.88825224075944,171.8374786376953,79542000,161.54499498735584,154.06024228633896,160.83223495483398,147.8388931274414,1,1.0,0.00878445029128927,0.00878445029128927,1.0404874830444644
2022-08-18,171.049901871482,172.18202470973497,170.42968734841074,171.4436798095703,62290100,162.48772700306756,154.7431739213338,161.76823348999022,148.34384735107423,1,1.0,-0.0022916934725008,-0.0022916934725008,1.0381030046713526
2022-08-19,170.34106675601168,171.0400397774375,168.6477948099723,168.8545379638672,70346300,163.09409002613475,155.29751859896507,162.636710357666,148.81176544189452,1,1.0,-0.01510199646075605,-0.01510199646075605,1.0224255767689057
2022-08-22,167.05299243394208,167.22034880392278,164.54261684090196,164.9659423828125,69026800,163.2723616989474,155.67730296794056,163.36679306030274,149.30651306152345,1,1.0,-0.02302926310388409,-0.02302926310388409,0.998879869157354
2022-08-23,164.4835626089626,166.0882370598649,164.06023703885776,164.6312255859375,54147100,163.40177732023417,156.02899815479412,164.14649810791016,149.90290283203126,1,1.0,-0.002029005454339594,-0.002029005454339594,0.9968531364546037
2022-08-24,164.7198312893935,165.4975479706951,163.6664520268514,164.9265594482422,53841500,163.5469946789588,156.37845766880162,164.68585891723632,150.60842407226562,1,1.0,0.0017939115818008666,0.0017939115818008666,0.9986414028414442
2022-08-25,166.15712058661168,167.49598648924476,165.7338100913049,167.3876953125,51218200,163.91277572175946,156.81082909696548,165.32074890136718,151.3458657836914,1,1.0,0.01492261690592156,0.01492261690592156,1.0135437459224392
2022-08-26,167.91930837052172,168.3918448489658,161.0182358432931,161.07730102539062,78961000,163.64273049248763,156.97837874530524,165.38648147583007,151.9046026611328,1,1.0,-0.03769927219159297,-0.03769927219159297,0.9753338843668224
2022-08-29,158.64569477233294,160.36849946589015,157.33637642429446,158.87213134765625,73314000,163.18838768620188,157.05274462920474,165.39110870361327,152.52482025146483,1,1.0,-0.013690133021205586,-0.013690133021205586,0.9619814337497515
2022-08-30,159.61045208119634,160.03376253148994,155.26898130471807,156.44049072265625,77906200,162.54573079338607,157.02870327719708,165.3478874206543,153.06691223144531,1,1.0,-0.015305646146830498,-0.015305646146830498,0.9472576863249572
2022-08-31,157.81875651310324,158.084564879281,154.69802058402368,154.7767791748047,87991100,161.8058305984597,156.9402815889528,164.92065353393554,153.49098785400392,1,1.0,-0.01063478860342526,-0.01063478860342526,0.9371838010779215
2022-09-01,154.20578537018633,155.95812264539694,152.26639832599292,155.50527954101562,74229900,161.20577808687895,156.88393908034476,164.5455749511719,153.9398565673828,1,1.0,0.004706780759329288,0.004706780759329288,0.9415949197607902
2022-09-02,157.26747699870455,157.86799816901853,152.56175963985066,153.38870239257812,76957800,160.46129465383615,156.7467120407061,164.07598876953125,154.28898162841796,1,1.0,-0.013610966487341947,-0.013610966487341947,0.9287789028632747
2022-09-06,154.03842495785005,154.64878522236114,151.30162793601315,152.12857055664062,73714800,159.66770185028327,156.5654067027633,163.56702270507813,154.5462503051758,1,1.0,-0.008215284543657941,-0.008215284543657941,0.9211487198981064
2022-09-07,152.41407808901712,154.2353197614945,151.22287508520006,153.53636169433594,87449600,159.08376467100985,156.44649349059526,163.12598419189453,154.8316748046875,1,1.0,0.009253956259131169,0.009253956259131169,0.9296729898601982
2022-09-08,152.23685741248187,153.93012940950055,150.30730966413597,152.05966186523438,84923800,158.41480247667997,156.27428398404132,162.39846725463866,155.17053802490236,1,1.0,-0.009617915995960735,-0.009617915995960735,0.9207314731400091
2022-09-09,153.05398588476703,155.36747271934937,152.34517353637017,154.92445373535156,68028800,158.08238830079034,156.2212971708078,161.85110778808593,155.5315020751953,1,1.0,0.01883992003517787,0.01883992003517787,0.9380779804678384
2022-09-12,157.10992184119257,161.70734689387623,156.82443513422925,160.89024353027344,104956000,158.34980309186463,156.404566885751,161.42434158325196,156.0611343383789,1,1.0,0.038507734906155555,0.038507734906155555,0.9742012386609957
2022-09-13,157.41511914732905,158.04517283101427,150.98659772699438,151.4492950439453,122656600,157.69261183294284,156.21006530281286,160.47187576293945,156.3584942626953,1,1.0,-0.05867943437198975,-0.05867943437198975,0.9170356610118767
2022-09-14,152.38454574724284,154.65866080063967,151.22289024182777,152.89646911621094,87965400,157.23583632588443,156.08000651329314,159.59964294433593,156.63308685302735,1,1.0,0.009555502201880284,0.009555502201880284,0.9257983972898784
2022-09-15,152.24671887947383,152.82756164210238,149.0275457934619,150.0021514892578,90481100,156.546913946536,155.8414586437717,158.50787658691405,156.82305297851562,1,1.0,-0.01892991802677446,-0.01892991802677446,0.9082731095198618
2022-09-16,148.8601926989242,148.99801648832616,146.06431507986616,148.3581085205078,162278800,155.7670277011922,155.5477566220739,157.35359802246094,156.91269805908203,1,1.0,-0.010960129254330986,-0.010960129254330986,0.898318318841291
2022-09-19,146.989690339551,152.15810428972742,146.78296219367604,152.079345703125,81474200,155.41581988602871,155.4116348345055,156.51483840942382,157.0632015991211,0,1.0,0.02508280281898312,0.02508280281898312,0.9208506601014675
2022-09-20,151.01612178316293,155.62340128977206,150.70110246996018,154.46173095703125,107689800,155.32495427237998,155.37435589684193,155.98962783813477,157.30401885986328,0,0.0,0.015665409677372732,0.0,0.9208506601014675
2022-09-21,154.89491678247586,156.2731696529989,151.21304637695786,151.3311767578125,101696800,154.9445945039248,155.21568614633952,155.32462539672852,157.46275970458984,0,0.0,-0.020267506908164923,-0.0,0.9208506601014675
2022-09-22,150.01198791697018,152.06950527712038,148.56483082094806,150.36639404296875,86652500,154.5085754070503,155.02538680427415,154.59661712646485,157.60947967529296,0,0.0,-0.006375307028688271,-0.0,0.9208506601014675
2022-09-23,148.84048424162157,149.11613179254852,146.25135007934554,148.09228515625,96029900,153.89750013827927,154.75332048888774,153.63184661865233,157.65212524414062,0,0.0,-0.015123784148663555,-0.0,0.9208506601014675
2022-09-26,147.3342661670832,151.38039679019585,147.31457276382835,148.42701721191406,93339400,153.37650175910193,154.50507238418683,152.99933242797852,157.6680401611328,0,0.0,0.0022602936764120063,0.0,0.9208506601014675
2022-09-27,150.3664080888261,152.315634453065,147.619756600354,149.40162658691406,84442700,152.99794221545022,154.30481496772848,152.52580718994142,157.76439880371095,0,0.0,0.006566253188316162,0.0,0.9208506601014675
2022-09-28,145.34566573388943,148.29904557000611,142.58917488251384,147.511474609375,146691400,152.47542148676195,154.03825307087877,152.07935638427733,157.74568298339844,0,0.0,-0.012651481919706331,-0.0,0.9208506601014675
2022-09-29,143.82960922766318,144.439969608928,138.4938229117654,140.26585388183594,128138200,151.31260551572987,153.497854365089,151.35381011962892,157.5419448852539,0,0.0,-0.04911903122605332,-0.0,0.9208506601014675
2022-09-30,139.0844755504192,140.87619954797051,135.85544869618502,136.05233764648438,124925300,149.85924666124893,152.81334573212072,150.38116302490235,157.2085174560547,0,0.0,-0.03003950083889373,-0.0,0.9208506601014675
2022-10-03,136.06222721595856,140.84670355770672,135.5503037948178,140.236328125,114311700,148.9427782236392,152.31987257644644,149.72354431152343,156.98354400634764,0,0.0,0.030752801097671867,0.0,0.9208506601014675
2022-10-04,142.77622574271777,143.9477354899333,142.01818737304887,143.82960510253906,87830100,148.45580935227753,151.98675437020643,149.30859603881837,156.85285034179688,0,0.0,0.02562301099566855,0.0,0.9208506601014675
2022-10-05,141.83113033653302,145.08968986509632,140.7875903322469,144.12490844726562,79471000,148.04334259736126,151.6782985236488,148.83802337646483,156.7546060180664,0,0.0,0.0020531471564289028,0.0,0.9208506601014675
2022-10-06,143.54408244476417,145.24719370943012,142.96325476225735,143.16998291015625,68402200,147.57921310124652,151.34448503224328,148.39353942871094,156.53521881103515,0,0.0,-0.006625680095115438,-0.0,0.9208506601014675
2022-10-07,140.32488726950297,140.87619735207727,137.28291022305208,137.9129638671875,85925600,146.65861793233802,150.81752505596333,147.54296493530273,156.19968017578125,0,0.0,-0.036718723688524135,-0.0,0.9208506601014675
2022-10-10,138.2378692626953,139.68502664208134,136.4166273038199,138.2378692626953,74899000,145.85664186559896,150.32399496948508,146.41034622192382,155.7691845703125,0,0.0,0.0023558727649468647,0.0,0.9208506601014675
2022-10-11,137.72593753469053,139.15341644364526,136.0720520706598,136.8202362060547,77033700,144.99603179990785,149.794218960217,145.67889328002929,155.32999755859376,0,0.0,-0.010255026818640212,-0.0,0.9208506601014675
2022-10-12,136.96788662576586,138.17876788392184,136.01295948883356,136.19015502929688,70433700,144.15737686683656,149.26051637442345,144.84357757568358,154.90770233154296,0,0.0,-0.004605175332462519,-0.0,0.9208506601014675
2022-10-13,132.89222092327284,141.35856536929484,132.281845691729,140.7678985595703,113224000,143.8345694081182,148.92734665510832,144.38186492919922,154.45663116455077,0,0.0,0.03361288141047125,0.0,0.9208506601014675
2022-10-14,142.0673926816115,142.27413585110418,136.04250345541635,136.22955322265625,88598000,143.1102821505664,148.42921313970947,143.77543716430665,153.92108520507813,0,0.0,-0.032239916794620016,-0.0,0.9208506601014675
2022-10-17,138.87777246163483,140.67932095242676,138.09020149670755,140.1969451904297,85250900,142.83282148707463,148.10626646428318,143.1813171386719,153.4694155883789,0,0.0,0.02912284356749706,0.0,0.9208506601014675
2022-10-18,143.22906350371468,144.420251464502,138.4248948126108,141.51609802246094,99136600,142.70741925209532,147.84774185330704,142.53403549194337,153.05357971191407,0,0.0,0.009409283706142357,0.0,0.9208506601014675
2022-10-19,139.48814370880504,142.69747799085852,139.30109390010128,141.62442016601562,61758300,142.6042764818033,147.60361142133544,142.0486976623535,152.6389254760742,0,0.0,0.0007654404344690224,0.0,0.9208506601014675
2022-10-20,140.79748248871007,143.6228780640387,140.4332220504783,141.16172790527344,64522000,142.4668909028582,147.3509103684366,141.58846435546874,152.12996002197266,0,0.0,-0.0032670372821284044,-0.0,0.9208506601014675
2022-10-21,140.6497673856839,145.5523880250328,140.43318502707822,144.9813995361328,86548600,142.70636791591053,147.2579607497697,141.43292007446288,151.7121551513672,0,0.0,0.027058833067150845,0.0,0.9208506601014675
2022-10-24,144.90265893368223,147.89541049964913,143.73114921809554,147.12753295898438,75981900,143.12743125391808,147.25284447348454,141.3679458618164,151.26619445800782,0,0.0,0.01480281904932701,0.0,0.9208506601014675
2022-10-25,147.7576209035762,150.12033428609683,147.0389691972485,149.97265625,74732300,143.7793574448223,147.35953302920333,141.3964973449707,150.8556753540039,0,0.0,0.019337803290759847,0.0,0.9208506601014675
2022-10-26,148.6140950432804,149.6280876881736,145.73945849202812,147.02911376953125,88194300,144.08885804751966,147.34657199472065,141.37237930297852,150.3894351196289,0,0.0,-0.019627194410439364,-0.0,0.9208506601014675
2022-10-27,145.76899295091448,146.73375950209572,141.89021831932845,142.5498046875,109180200,143.94228153689414,147.1584158209288,141.48657684326173,149.803681640625,0,0.0,-0.030465456583330774,-0.0,0.9208506601014675
2022-10-28,145.8969719952182,155.05245318778273,145.52288740226115,153.31980895996094,164762400,144.83537938752292,147.40009788874625,142.34995040893554,149.4412042236328,0,0.0,0.07555257122990189,0.0,0.9208506601014675
2022-10-31,150.7798662143987,151.84308459846838,149.55913065750443,150.95706176757812,97943200,145.4183967575321,147.53961928611378,142.88598709106446,149.08325469970703,0,0.0,-0.015410580070575497,-0.0,0.9208506601014675
2022-11-01,152.6700490040681,153.03429437423398,146.8125153766711,148.3088836669922,80379300,145.69368122530483,147.569793294288,143.1099510192871,148.75011352539062,0,0.0,-0.017542591711696254,-0.0,0.9208506601014675
2022-11-02,146.63527983930877,149.80524150264998,142.74666674943285,142.7761993408203,93604600,145.41582580754755,147.38176864062612,143.04251556396486,148.31301300048827,0,0.0,-0.03730514443487265,-0.0,0.9208506601014675
2022-11-03,139.8523615595117,140.58086724418428,136.59380191372105,136.72178649902344,97918500,144.58782206337358,146.96364342948328,142.7201057434082,147.7489175415039,0,0.0,-0.04240491671405555,-0.0,0.9208506601014675
2022-11-04,140.11391633498357,140.685851940058,132.51114959895418,136.4555206298828,140814800,143.81331716451848,146.55147807376932,142.64723358154296,147.13027404785157,0,0.0,-0.00194750138919908,-0.0,0.9208506601014675
2022-11-07,135.2031961352515,137.21481900121177,133.7832199726521,136.98802185058594,83374600,143.1632890390575,146.1763687786526,142.5847412109375,146.64848846435547,0,0.0,0.0039023794584864824,0.0,0.9208506601014675
2022-11-08,138.457315240062,139.46311921929427,135.57792562085092,137.55996704101562,89908500,142.62963932471723,145.83840852217537,142.62172775268556,146.22224517822266,0,0.0,0.004175147452333494,0.0,0.9208506601014675
2022-11-09,136.57389221888846,136.62319988243638,132.71826464687123,132.99436950683594,74917800,141.71199457978207,145.33463170875427,142.4619384765625,145.75332275390625,0,0.0,-0.03318987080607827,-0.0,0.9208506601014675
2022-11-10,139.2757903878347,144.82748413085938,137.55998303216782,144.82748413085938,118854000,142.00870787047057,145.31474019177125,142.66491775512696,145.55433685302734,0,0.0,0.08897455334314142,0.0,0.9208506601014675
2022-11-11,143.79208769866335,147.92380470701315,142.36224081918826,147.6181182861328,93979700,142.5429374340457,145.40508347924725,143.23434600830078,145.3965936279297,0,0.0,0.019268677986230554,0.0,0.9208506601014675
2022-11-14,146.89828687958484,148.19006640295856,145.3796951149665,146.21788024902344,73374100,142.89293198795906,145.43696285791998,143.53539276123047,145.2531771850586,0,0.0,-0.00948554319324979,-0.0,0.9208506601014675
2022-11-15,150.10309040489915,151.45403311466376,146.49398610736782,147.95339965820312,89868300,143.37488129001906,145.5356615137116,143.85725784301758,145.16967376708985,0,0.0,0.011869406164443985,0.0,0.9208506601014675
2022-11-16,147.05603190661645,147.78573098764542,145.24160962263343,146.7207489013672,64218300,143.69353534832166,145.58214225245064,144.11207427978516,145.03336151123048,0,0.0,-0.008331344596903878,-0.0,0.9208506601014675
2022-11-17,144.39362914081343,149.37340312352495,144.11752423116425,148.6239776611328,80389400,144.1631012829804,145.70144649637763,144.4851867675781,144.96464782714844,0,0.0,0.01297177648026504,0.0,0.9208506601014675
2022-11-18,150.1918083587428,150.57638399086812,147.88435456599078,149.1859893798828,74829600,144.64147157802051,145.83811348595486,144.69541625976564,144.84987854003907,0,0.0,0.0037814337066890413,0.0,0.9208506601014675
2022-11-21,148.07170780282644,148.27877887780713,145.66563881154514,145.95159912109375,58724100,144.76624562976468,145.8425644740491,144.6366195678711,144.55110565185547,1,0.0,-0.02168025477615798,-0.0,0.9208506601014675
2022-11-22,146.06993712168025,148.32808310350964,144.8866136770819,148.09141540527344,51804100,145.08292846558,145.93076557847002,144.54255752563478,144.48394805908202,1,1.0,0.014661136274391362,0.014661136274391362,0.9343513771175784
2022-11-23,147.3716047055876,149.71851100166924,147.2631338671993,148.96908569335938,58301400,145.4530386778051,146.04992949923837,144.63955612182616,144.405400390625,1,1.0,0.005926543990980582,0.005926543990980582,0.939888851657099
2022-11-25,146.2474322409697,146.80951240345237,145.07397930940053,146.0502166748047,35195900,145.50991277276518,146.04994076230685,144.8145767211914,144.32636169433593,1,1.0,-0.019593790248286447,-0.019593790248286447,0.921472866641027
2022-11-28,143.12154400613,144.6006835742159,141.3860256630134,142.21434020996094,69246000,145.19604871912617,145.89950860888356,144.2593032836914,144.203486328125,1,1.0,-0.026264092941297834,-0.026264092941297834,0.8972712176286829
2022-11-29,142.2833621487803,142.79613475713955,138.39816810033238,139.20675659179688,83763800,144.62563994503134,145.63702017512526,143.67178802490236,143.94603454589844,0,1.0,-0.021148244359350477,-0.021148244359350477,0.8782955066616596
2022-11-30,139.43352808516767,146.6517352342591,138.595358159877,145.97132873535156,111380900,144.7538007822176,145.6501316378919,143.5549102783203,143.77622650146483,0,0.0,0.04859370557271725,0.0,0.8782955066616596
2022-12-01,146.1488210122578,147.056024585795,144.5710665081866,146.24742126464844,71250400,144.89605035198588,145.67355703178995,143.7284713745117,143.67455139160157,1,0.0,0.0018914161547261,0.0,0.8782955066616596
2022-12-02,143.93014669455255,145.94176987503505,143.62444521311474,145.75440979003906,65447400,144.97779886990244,145.67672802358803,144.1801025390625,143.58231170654298,1,1.0,-0.0033710780699320875,-0.0033710780699320875,0.8753347039402326
2022-12-05,145.7149657221435,148.82115263004172,143.7427797370437,144.5908203125,68826400,144.94094376919472,145.6341395956922,144.58686752319335,143.51228240966796,1,1.0,-0.007983219713319278,-0.007983219713319278,0.8683467146759845
2022-12-06,145.0246809463006,145.2514780860589,139.94629380127552,140.9225311279297,64727200,144.55823780333415,145.44935474602636,144.78359298706056,143.36219268798828,1,1.0,-0.0253701388279155,-0.0253701388279155,0.8463166379738905
2022-12-07,140.21256620226913,141.37614872094412,138.05302012289312,138.97994995117188,69721100,144.026972293572,145.1956316344973,144.85459213256837,143.15375915527343,1,1.0,-0.013784745144793997,-0.013784745144793997,0.8346503788076215
2022-12-08,140.380207847569,141.52407940202735,139.1377360156072,140.66616821289062,62128300,143.7068957144418,145.01799151681865,145.2381820678711,143.01685302734376,1,1.0,0.012132816728680496,0.012132816728680496,0.8447770388862181
2022-12-09,140.36045763658447,143.54554848860332,138.94048147476286,140.18296813964844,76097000,143.3712835644447,144.82836829484984,145.00595626831054,143.0151953125,1,1.0,-0.0034350837829810743,-0.0034350837829810743,0.8418751589797053
2022-12-12,140.71547582717935,142.4904463340837,139.09828382013,142.4805908203125,70462700,143.28645568404733,144.7362918429194,144.74907989501952,143.14376037597657,1,1.0,0.016390170012488214,0.016390170012488214,0.8556736359646733
2022-12-13,147.4209143273598,147.8843792751259,142.2340701831816,143.44696044921875,93886200,143.30174185215952,144.685726267513,144.61053390502929,143.20797302246095,1,1.0,0.00678246505957425,0.00678246505957425,0.8614772125030026
2022-12-14,143.32859121325015,144.62037034418682,139.1968600685047,141.21835327148438,82291200,143.10332389208787,144.54974165762238,144.27378158569337,143.15574798583984,1,1.0,-0.015536105963871671,-0.015536105963871671,0.8480932112440951
2022-12-15,139.14758934094417,139.8279959453362,134.13823489702543,134.60169982910156,98931900,142.2936454098716,144.1595970149445,143.66782913208007,142.96528381347656,1,1.0,-0.04685406173560647,-0.04685406173560647,0.8083565995669155
2022-12-16,134.78904899571134,135.7356898104224,131.8702072160859,132.6393585205078,160156900,141.37418951561864,143.707794745425,142.86859817504882,142.7546713256836,1,1.0,-0.014578874643375705,-0.014578874643375705,0.796571670034684
2022-12-19,133.23101376151752,133.31975851229708,129.49372825060226,130.52911376953125,79592600,140.34132515882013,143.19095272028187,141.93575439453124,142.60699432373048,0,1.0,-0.01590964231518277,-0.01590964231518277,0.7838984996860243
2022-12-20,129.56275008486864,131.39688354522443,128.0836106828586,130.46009826660156,77432800,139.40025593096644,142.69167474786374,141.16117935180665,142.4514389038086,0,0.0,-0.0005287364706355602,-0.0,0.7838984996860243
2022-12-21,131.13063344213398,134.9073711645486,130.90383628158227,133.5662841796875,85928000,138.8446395736893,142.33379647520715,140.43492279052734,142.38635986328126,0,0.0,0.023809470898437324,0.0,0.7838984996860243
2022-12-22,132.48159480562174,132.68866590052642,128.48791532003168,130.3910675048828,77852100,138.03953747188186,141.8654292420238,139.50602188110352,142.27037811279297,0,0.0,-0.023772591221696726,-0.0,0.7838984996860243
2022-12-23,129.09928483618836,130.57842423400893,127.83708708710822,130.02621459960938,63814900,137.27636386498475,141.40112257910786,138.70482177734374,142.05554443359375,0,0.0,-0.002798143402421127,-0.0,0.7838984996860243
2022-12-27,129.55291134024313,129.58249292838534,126.92990018333715,128.2216796875,69007800,136.41401299092425,140.8842562949241,138.00518875122071,141.89538696289063,0,0.0,-0.01387823922788256,-0.0,0.7838984996860243
2022-12-28,127.86666196867824,129.2077488876003,124.11951353793032,124.28714752197266,85438400,135.2590734224353,140.23335856834925,137.2592082977295,141.57719100952147,0,0.0,-0.030685389359401016,-0.0,0.7838984996860243
2022-12-29,126.21005965913899,128.66542948633423,125.9536808579319,127.80753326416016,75703700,134.54940293116135,139.74604920719335,136.35101852416992,141.30301971435546,0,0.0,0.0283246161198214,0.0,0.7838984996860243
2022-12-30,126.62419645842127,128.14277294659772,125.657822079017,128.123046875,77034200,133.93736902104322,139.29022533783763,135.4447998046875,141.03299224853515,0,0.0,0.002468662079470052,0.0,0.7838984996860243
2023-01-03,128.46818597294893,129.07955877586164,122.44315755676651,123.33064270019531,112117500,132.92720460952265,138.66433315651008,134.3236114501953,140.67637054443358,0,0.0,-0.037404700338419805,-0.0,0.7838984996860243
2023-01-04,125.12534263515172,126.87073149260826,123.3405166774151,124.60271453857422,89113600,132.1343960313291,138.11287495714126,133.32420616149903,140.2687968444824,0,0.0,0.010314321003509042,0.0,0.7838984996860243
2023-01-05,125.36199059273537,125.99308946159266,123.02495518012978,123.28133392333984,80962700,131.29124725913195,137.53122342495345,132.44214630126953,139.79187286376953,0,0.0,-0.010604749825296134,-0.0,0.7838984996860243
2023-01-06,124.25757880895641,128.4780480462767,123.15315196037015,127.81736755371094,87754700,130.96040157289866,137.1502737598197,131.88401718139647,139.34876708984376,0,0.0,0.036794164096178195,0.0,0.7838984996860243
2023-01-09,128.65553802002677,131.55465346679887,128.08360234953716,128.33998107910156,70790800,130.7108377163447,136.80475976361643,131.26770782470703,138.97498443603516,0,0.0,0.004088752063924339,0.0,0.7838984996860243
2023-01-10,128.44844617850507,129.43453900512318,126.33820813140562,128.9119110107422,63896200,130.53951136342903,136.49522567676553,130.70415496826172,138.7022265625,0,0.0,0.004456366027419945,0.0,0.7838984996860243
2023-01-11,129.42470644063985,131.65327120715185,128.64569958998982,131.63356018066406,69458900,130.6437064888806,136.30456585103934,130.16180343627929,138.26850158691406,0,0.0,0.02111247245178971,0.0,0.7838984996860243
2023-01-12,132.01813716022232,132.39284227281698,129.6120678053339,131.55467224121094,71379600,130.73046513196016,136.1182896213472,129.56718902587892,137.88045379638672,0,0.0,-0.0005992995961277003,-0.0,0.7838984996860243
2023-01-13,130.19384999657817,133.04365799858422,129.82900042275443,132.88587951660156,57809700,130.9357426924032,135.99152458834126,129.15056533813475,137.5719937133789,0,0.0,0.01011904216484072,0.0,0.7838984996860243
2023-01-17,132.9549052915621,135.38068535895238,132.26464328240974,134.04946899414062,63646600,131.23228805447476,135.91536332163471,129.12295379638672,137.39745910644533,0,0.0,0.008756306401943137,0.0,0.7838984996860243
2023-01-18,134.91724588612811,136.68234566241608,133.15213106325567,133.3296356201172,69672800,131.43203544167963,135.81395939056696,129.1574676513672,137.3296160888672,0,0.0,-0.005369908433243364,-0.0,0.7838984996860243
2023-01-19,132.21535608370812,134.3551761664197,131.90966964997585,133.38880920410156,58280400,131.61839484762527,135.7188528982475,129.3004524230957,137.26828186035155,0,0.0,0.0004438141881146773,0.0,0.7838984996860243
2023-01-20,133.3986594670003,136.10055969629155,132.3534032973474,135.95263671875,80223600,132.03117978773378,135.72802112863212,129.57507934570313,137.24757415771484,0,0.0,0.019220709218008336,0.0,0.7838984996860243
2023-01-23,136.19915953850284,141.32685514540398,135.9822178760608,139.1475830078125,81760300,132.7089324753624,135.86212493109377,129.85414428710936,137.27932647705077,0,0.0,0.023500436373823375,0.0,0.7838984996860243
2023-01-24,138.35870860544603,141.1690797184196,138.34885309206118,140.54783630371094,66435100,133.45549474473094,136.04588271100212,130.3619827270508,137.43039581298828,0,0.0,0.010063080260760415,0.0,0.7838984996860243
2023-01-25,138.93064978868992,140.44922647148869,136.87957443059517,139.8871612548828,65799300,134.06803441236596,136.19652454515918,130.85503005981445,137.33158935546874,0,0.0,-0.004700713054027195,-0.0,0.7838984996860243
2023-01-26,141.178940100887,142.2439224000094,139.92659771489312,141.9579620361328,54105100,134.81945609082163,136.42246825618332,131.5418441772461,137.21838623046875,0,0.0,0.014803365531715018,0.0,0.7838984996860243
2023-01-27,141.16906148730033,145.18245171809102,141.09017225065355,143.90052795410156,70555800,135.68432007780243,136.71573171688667,132.52251319885255,137.1720391845703,0,0.0,0.013684092742006992,0.0,0.7838984996860243
